country,iso_code,year,primary_energy_consumption,co2,total_ghg,co2_per_capita,co2_per_gdp,energy_per_capita,energy_per_gdp,coal_co2,flaring_co2,gas_co2,oil_co2,cumulative_co2,pop(m),gdp($b)
Oman,OMN,1996,65.475,18.108,40.773,8.395,0.505,29626.945,1.827,0.0,3.95,6.383,7.273,232.909,2.16,35.84
Oman,OMN,1997,67.466,18.054,43.485,8.241,0.437,30043.963,1.632,0.0,4.539,7.497,5.518,250.963,2.19,41.35
Oman,OMN,1998,69.18,18.445,40.868,8.299,0.398,30345.678,1.494,0.0,3.72,8.839,5.363,269.408,2.22,46.31
Oman,OMN,1999,78.621,21.985,46.044,9.759,0.435,33996.68,1.556,0.0,4.019,9.754,7.738,291.393,2.25,50.52
Oman,OMN,2000,110.924,23.89,50.464,10.468,0.411,47317.117,1.908,0.0,4.22,11.029,8.163,315.284,2.28,58.12
Oman,OMN,2001,123.159,22.404,52.037,9.698,0.345,51864.105,1.896,0.0,4.5,12.134,5.251,337.688,2.31,64.95
Oman,OMN,2002,131.114,26.842,57.571,11.485,0.394,54547.508,1.924,0.0,4.67,15.314,6.226,364.53,2.34,68.13
Oman,OMN,2003,136.076,34.356,68.866,14.534,0.491,55961.422,1.945,0.0,5.509,16.818,11.12,398.886,2.36,69.98
Oman,OMN,2004,141.411,29.024,62.387,12.069,0.388,57277.863,1.892,0.001,5.216,15.37,7.504,427.911,2.4,74.75
Oman,OMN,2005,156.05,31.601,64.71,12.847,0.39,62042.586,1.928,0.004,4.899,18.892,6.87,459.511,2.46,80.94
Oman,OMN,2006,170.444,40.167,72.057,15.972,0.444,66562.562,1.882,0.0,4.238,20.625,14.029,499.678,2.51,90.55
Oman,OMN,2007,171.888,45.071,75.456,17.536,0.448,65965.828,1.707,0.003,3.799,21.717,18.148,544.749,2.57,100.68
Oman,OMN,2008,200.784,47.19,77.844,17.967,0.41,75738.219,1.743,0.009,3.789,28.689,13.275,591.939,2.63,115.22
Oman,OMN,2009,199.198,44.278,74.606,16.493,0.349,73844.141,1.568,0.025,3.555,28.729,10.53,636.217,2.68,127.02
Oman,OMN,2010,236.931,51.178,81.966,18.56,0.379,82213.055,1.752,0.029,3.321,34.106,12.109,687.394,2.76,135.2
Oman,OMN,2011,259.683,57.011,89.151,18.53,0.429,80976.867,1.956,0.027,3.647,39.117,12.45,744.405,3.08,132.76
Oman,OMN,2012,283.303,62.728,96.364,17.684,0.434,80129.0,1.96,0.014,3.973,41.637,14.983,807.133,3.55,144.52
Oman,OMN,2013,317.485,65.272,100.98,17.025,0.429,83183.344,2.088,0.021,4.428,45.635,13.168,872.405,3.83,152.08
Oman,OMN,2014,315.798,65.911,101.641,16.468,0.428,78766.812,2.05,0.015,4.876,44.965,14.275,938.316,4.0,154.04
Oman,OMN,2015,337.249,67.59,104.897,16.151,0.418,80454.766,2.085,0.214,4.574,48.249,12.702,1005.907,4.18,161.77
Oman,OMN,2016,338.486,65.925,104.522,15.014,0.388,76962.32,1.992,0.186,4.556,48.252,10.94,1071.832,4.39,169.93
Oman,OMN,2017,353.378,66.242,104.608,14.599,0.389,77804.742,2.073,0.166,4.89,47.496,11.992,1138.074,4.54,170.45
Oman,OMN,2018,375.743,70.376,110.354,15.306,0.408,81662.578,2.176,0.111,4.504,51.296,12.59,1208.449,4.6,172.64
Oman,OMN,2019,373.15,71.725,111.888,15.622,0.42,81070.859,2.186,0.191,4.947,52.344,12.315,1280.174,4.59,170.69
Oman,OMN,2020,360.491,68.625,108.391,15.174,0.415,79343.797,2.182,0.329,4.732,51.328,10.061,1348.799,4.52,165.23
Oman,OMN,2021,393.389,75.116,116.852,16.691,0.442,87023.781,2.314,0.165,4.653,56.909,11.137,1423.916,4.5,170.02
Oman,OMN,2022,416.905,76.606,121.106,16.195,0.432,91100.969,2.351,0.024,3.895,58.022,12.412,1500.521,4.73,177.36
Oman,OMN,2023,430.095,78.511,122.91,15.549,4.426771165177187e-10,92605.32,2.4250514504806743e-09,0.024,3.552,60.007,12.675,1579.033,5.05,177.36
Pakistan,PAK,1975,108.779,23.188,103.859,0.334,0.199,1596.716,0.934,2.367,0.616,7.599,11.065,367.913,69.46,116.48
Pakistan,PAK,1976,110.466,22.789,107.504,0.318,0.186,1572.893,0.901,2.019,0.722,7.984,10.53,390.702,71.62,122.64
Pakistan,PAK,1977,119.551,24.32,120.634,0.329,0.191,1650.094,0.938,2.308,0.722,8.867,10.897,415.022,73.9,127.47
Pakistan,PAK,1978,128.008,26.051,123.002,0.341,0.189,1711.588,0.93,2.356,0.942,9.083,12.19,441.072,76.31,137.69
Pakistan,PAK,1979,139.544,28.134,144.295,0.356,0.197,1802.725,0.978,2.623,1.096,9.743,13.062,469.207,79.0,142.76
Pakistan,PAK,1980,154.749,31.932,138.344,0.388,0.202,1919.386,0.981,3.484,1.433,11.534,13.927,501.138,82.29,157.74
Pakistan,PAK,1981,166.379,34.233,165.385,0.399,0.201,1974.353,0.978,3.616,1.44,13.396,14.132,535.371,85.8,170.11
Pakistan,PAK,1982,183.491,37.19,147.161,0.417,0.203,2089.202,1.002,4.639,1.217,13.844,15.812,572.561,89.09,183.11
Pakistan,PAK,1983,196.153,40.022,157.791,0.434,0.205,2153.622,1.003,4.155,1.612,14.575,17.466,612.583,92.23,195.56
Pakistan,PAK,1984,207.59,42.557,152.329,0.447,0.209,2208.313,1.021,4.808,1.565,14.602,19.505,655.14,95.16,203.23
Pakistan,PAK,1985,218.164,46.814,150.415,0.477,0.212,2246.296,0.987,5.796,1.414,15.473,21.848,701.954,98.23,220.94
Pakistan,PAK,1986,231.24,49.059,175.951,0.483,0.209,2298.183,0.984,6.269,1.389,16.232,22.918,751.012,101.61,234.96
Pakistan,PAK,1987,259.387,52.989,169.484,0.504,0.213,2488.094,1.043,6.438,1.817,16.786,25.045,804.001,105.13,248.71
Pakistan,PAK,1988,275.561,57.607,183.283,0.53,0.218,2552.25,1.041,7.108,1.975,18.246,27.328,861.608,108.72,264.73
Pakistan,PAK,1989,292.245,60.317,183.918,0.537,0.217,2617.031,1.054,7.083,0.0,20.951,29.418,921.925,112.34,277.37
Pakistan,PAK,1990,305.498,67.827,195.717,0.584,0.234,2646.973,1.053,8.53,0.0,23.117,33.128,989.752,116.16,290.07
Pakistan,PAK,1991,323.701,67.477,197.378,0.562,0.217,2715.528,1.039,8.024,0.0,23.983,32.311,1057.229,120.06,311.48
Pakistan,PAK,1992,340.029,72.015,211.628,0.583,0.22,2778.575,1.037,8.361,0.0,25.515,34.971,1129.244,123.55,327.81
Pakistan,PAK,1993,376.314,77.176,220.892,0.608,0.228,2997.401,1.11,8.464,0.0,26.949,38.384,1206.42,127.02,338.98
Pakistan,PAK,1994,389.382,84.018,234.003,0.643,0.236,3012.739,1.092,9.208,0.0,28.539,42.986,1290.438,130.75,356.46
Pakistan,PAK,1995,410.68,83.614,240.02,0.621,0.222,3085.091,1.089,8.332,0.0,28.11,43.693,1374.052,134.58,376.97
Pakistan,PAK,1996,437.426,93.539,261.041,0.675,0.239,3187.431,1.117,9.357,0.0,30.403,50.177,1467.591,138.56,391.44
Pakistan,PAK,1997,422.885,93.788,264.37,0.658,0.233,2992.172,1.051,8.574,0.0,32.218,49.358,1561.38,142.53,402.36
Pakistan,PAK,1998,453.849,96.741,269.392,0.66,0.231,3119.748,1.083,8.182,0.0,32.384,52.58,1658.12,146.52,419.02
Pakistan,PAK,1999,473.722,99.389,274.814,0.66,0.226,3164.593,1.076,8.592,0.0,34.476,52.448,1757.51,150.57,440.33
Pakistan,PAK,2000,483.754,103.94,286.081,0.671,0.226,3133.734,1.052,8.189,0.0,36.369,55.392,1861.449,154.88,459.8
Pakistan,PAK,2001,495.15,105.401,285.48,0.662,0.221,3109.893,1.036,8.042,0.0,37.856,55.088,1966.85,159.27,477.96
Pakistan,PAK,2002,514.109,112.9,298.029,0.692,0.224,3148.968,1.018,10.076,0.0,44.77,53.659,2079.75,163.22,504.82
Pakistan,PAK,2003,559.927,117.462,303.111,0.703,0.216,3355.333,1.029,13.165,0.0,54.912,44.213,2197.212,167.11,543.92
Pakistan,PAK,2004,623.062,129.796,318.79,0.758,0.219,3651.139,1.052,17.078,0.0,60.778,46.335,2327.008,171.29,592.03
Pakistan,PAK,2005,646.484,133.645,330.999,0.762,0.208,3707.498,1.008,15.147,0.0,63.495,48.363,2460.652,175.45,641.14
Pakistan,PAK,2006,681.332,144.053,349.868,0.802,0.21,3826.202,0.993,18.191,0.0,63.756,54.219,2604.705,179.68,685.97
Pakistan,PAK,2007,724.411,157.678,362.934,0.855,0.219,3981.929,1.007,25.384,0.0,64.952,57.877,2762.382,184.49,719.25
Pakistan,PAK,2008,727.998,155.149,367.858,0.819,0.208,3915.402,0.975,20.137,0.0,65.754,58.928,2917.532,189.5,746.91
Pakistan,PAK,2009,737.606,155.521,376.462,0.8,0.201,3879.622,0.952,18.613,0.0,66.989,58.309,3073.053,194.38,774.88
Pakistan,PAK,2010,740.76,154.202,384.827,0.774,0.191,3809.427,0.92,17.719,0.0,63.123,62.145,3227.255,199.24,805.49
Pakistan,PAK,2011,740.263,154.801,393.266,0.76,0.183,3727.354,0.876,17.316,0.0,65.959,60.504,3382.056,203.75,845.1
Pakistan,PAK,2012,687.836,154.768,397.211,0.745,0.176,3401.662,0.783,14.579,1.002,64.179,63.618,3536.824,207.67,878.48
Pakistan,PAK,2013,751.742,151.847,400.419,0.719,0.165,3661.008,0.819,13.985,1.141,63.719,61.041,3688.671,211.07,918.33
Pakistan,PAK,2014,775.935,156.705,409.247,0.731,0.163,3725.951,0.807,19.02,0.864,64.201,60.423,3845.377,214.26,961.52
Pakistan,PAK,2015,815.859,150.59,419.036,0.693,0.149,3867.193,0.807,18.206,0.896,64.406,54.377,3995.967,217.29,1010.83
Pakistan,PAK,2016,542.201,178.032,450.794,0.809,0.168,2539.286,0.511,24.233,0.815,64.522,74.334,4173.999,220.14,1061.15
Pakistan,PAK,2017,940.998,218.361,496.97,0.978,0.195,4348.83,0.842,41.29,0.682,77.919,83.719,4392.359,223.27,1117.27
Pakistan,PAK,2018,971.03,210.348,495.662,0.927,0.18,4419.168,0.833,47.12,0.575,80.049,67.023,4602.708,226.93,1165.41
Pakistan,PAK,2019,982.516,207.622,499.774,0.9,0.177,4400.116,0.838,50.529,0.463,79.284,61.91,4810.33,230.8,1172.33
Pakistan,PAK,2020,977.217,230.754,530.558,0.982,0.192,4301.192,0.813,61.814,0.454,70.557,80.284,5041.084,235.0,1202.03
Pakistan,PAK,2021,1083.791,247.901,556.013,1.035,0.194,4683.584,0.848,63.31,0.442,70.36,95.169,5288.985,239.48,1278.2
Pakistan,PAK,2022,998.705,223.834,534.287,0.918,0.17,4234.945,0.757,56.305,0.452,59.875,90.286,5512.819,243.7,1318.83
Pakistan,PAK,2023,936.701,200.667,521.927,0.811,1.5215531948772775e-10,3895.041,7.10251510808823e-10,54.056,0.427,59.314,70.899,5713.486,247.5,1318.83
Philippines,PHL,1975,123.988,32.482,329.645,0.771,0.226,2924.629,0.863,0.15,0.036,0.011,30.224,376.342,42.12,143.7
Philippines,PHL,1976,128.719,35.066,343.941,0.812,0.224,2960.795,0.823,0.172,0.036,0.011,32.687,411.409,43.2,156.32
Philippines,PHL,1977,138.101,36.676,278.735,0.827,0.222,3093.21,0.836,0.722,0.036,0.011,33.91,448.085,44.37,165.1
Philippines,PHL,1978,144.615,37.38,288.413,0.82,0.215,3151.293,0.833,0.883,0.036,0.011,34.402,485.465,45.58,173.71
Philippines,PHL,1979,151.001,38.031,293.787,0.813,0.207,3202.281,0.823,1.099,0.036,0.011,35.039,523.496,46.81,183.44
Philippines,PHL,1980,148.342,36.869,259.04,0.767,0.191,3063.678,0.769,1.348,0.036,0.011,33.39,560.365,48.04,192.91
Philippines,PHL,1981,147.774,34.528,249.245,0.7,0.173,2974.559,0.741,1.294,0.036,0.011,31.305,594.893,49.31,199.46
Philippines,PHL,1982,147.523,34.839,239.962,0.687,0.169,2896.1,0.714,1.608,0.036,0.011,31.192,629.731,50.7,206.68
Philippines,PHL,1983,153.913,35.239,227.863,0.675,0.167,2947.405,0.731,2.198,0.036,0.011,31.005,664.97,52.19,210.6
Philippines,PHL,1984,140.262,30.831,228.757,0.574,0.158,2620.99,0.719,3.561,0.036,0.011,25.586,695.802,53.73,195.16
Philippines,PHL,1985,135.47,27.899,223.39,0.505,0.154,2471.509,0.749,3.638,0.036,0.011,22.852,723.701,55.21,180.91
Philippines,PHL,1986,137.34,29.025,221.627,0.512,0.155,2447.699,0.734,2.931,0.036,0.011,24.487,752.726,56.65,187.09
Philippines,PHL,1987,148.975,32.496,221.208,0.559,0.167,2594.705,0.763,3.455,0.036,0.011,27.546,785.221,58.16,195.17
Philippines,PHL,1988,164.29,37.485,224.646,0.627,0.18,2796.15,0.789,3.936,0.036,0.011,31.722,822.706,59.74,208.28
Philippines,PHL,1989,181.382,38.907,219.34,0.635,0.176,3016.635,0.82,3.33,0.036,0.011,33.973,861.613,61.27,221.23
Philippines,PHL,1990,187.489,40.91,223.814,0.651,0.179,3045.681,0.823,3.162,0.036,0.011,34.958,902.522,62.85,227.94
Philippines,PHL,1991,184.339,43.032,207.444,0.668,0.188,2924.173,0.807,3.69,0.036,0.011,36.321,945.554,64.38,228.44
Philippines,PHL,1992,198.103,47.934,182.652,0.727,0.208,3069.295,0.858,3.869,0.036,0.011,41.161,993.488,65.93,230.91
Philippines,PHL,1993,217.218,48.548,170.598,0.719,0.204,3287.039,0.914,3.811,0.036,0.011,41.282,1042.036,67.53,237.66
Philippines,PHL,1994,226.294,53.741,178.386,0.779,0.215,3345.06,0.905,3.763,0.036,0.011,45.793,1095.776,69.02,250.06
Philippines,PHL,1995,258.461,59.525,189.975,0.844,0.226,3732.265,0.98,4.25,0.014,0.015,50.699,1155.301,70.55,263.74
Philippines,PHL,1996,277.04,60.814,219.439,0.842,0.216,3905.003,0.984,5.452,0.01,0.018,49.999,1216.116,72.19,281.42
Philippines,PHL,1997,302.241,69.615,179.227,0.942,0.233,4156.301,1.013,6.338,0.008,0.011,56.98,1285.731,73.91,298.36
Philippines,PHL,1998,300.067,67.809,171.591,0.895,0.227,4028.184,1.003,6.405,0.011,0.018,55.883,1353.54,75.79,299.1
Philippines,PHL,1999,305.197,67.734,179.418,0.871,0.218,4002.628,0.982,11.42,0.012,0.015,50.956,1421.274,77.75,310.8
Philippines,PHL,2000,307.714,71.902,179.038,0.903,0.22,3947.159,0.94,15.848,0.009,0.018,50.969,1493.176,79.63,327.25
Philippines,PHL,2001,300.852,70.143,175.883,0.862,0.207,3778.311,0.886,16.184,0.022,0.26,50.054,1563.319,81.4,339.58
Philippines,PHL,2002,302.286,70.069,198.544,0.844,0.197,3718.809,0.852,14.103,0.11,3.265,47.038,1633.389,83.07,354.9
Philippines,PHL,2003,311.884,70.107,224.886,0.827,0.187,3760.224,0.83,14.678,0.072,4.976,45.023,1703.496,84.73,375.68
Philippines,PHL,2004,319.261,72.663,199.122,0.841,0.18,3773.442,0.79,15.953,0.035,4.76,46.5,1776.159,86.39,404.09
Philippines,PHL,2005,319.341,73.16,237.062,0.831,0.171,3702.025,0.748,18.631,0.031,6.302,41.975,1849.319,88.02,426.86
Philippines,PHL,2006,305.31,66.279,234.461,0.74,0.146,3473.304,0.674,17.509,0.03,5.21,38.649,1915.598,89.51,452.84
Philippines,PHL,2007,316.799,70.444,253.943,0.773,0.145,3537.23,0.651,21.537,0.033,7.079,36.64,1986.042,91.08,486.74
Philippines,PHL,2008,327.548,76.979,243.83,0.83,0.151,3589.481,0.641,25.106,0.03,7.449,39.227,2063.021,92.7,511.14
Philippines,PHL,2009,331.402,75.91,226.872,0.804,0.146,3565.498,0.636,23.963,0.118,7.504,38.655,2138.932,94.38,521.16
Philippines,PHL,2010,341.031,82.598,255.933,0.857,0.146,3603.58,0.603,27.768,0.111,7.068,41.596,2221.53,96.34,565.52
Philippines,PHL,2011,347.837,83.41,261.318,0.849,0.141,3610.593,0.589,30.521,0.166,7.628,38.981,2304.94,98.25,590.94
Philippines,PHL,2012,359.886,88.119,244.73,0.88,0.139,3671.1,0.57,31.933,0.22,7.314,41.434,2393.059,100.18,631.7
Philippines,PHL,2013,384.94,95.519,249.42,0.936,0.142,3860.979,0.571,39.509,0.242,6.738,41.315,2488.578,102.08,674.35
Philippines,PHL,2014,404.658,100.784,249.166,0.971,0.141,3993.655,0.564,42.032,0.3,7.086,43.212,2589.362,103.77,717.15
Philippines,PHL,2015,443.822,111.852,250.603,1.062,0.147,4307.64,0.582,45.822,0.303,6.661,49.86,2701.214,105.31,762.68
Philippines,PHL,2016,484.615,120.987,257.657,1.134,0.148,4620.867,0.593,50.683,0.321,7.632,53.548,2822.201,106.74,817.2
Philippines,PHL,2017,531.864,134.447,270.508,1.243,0.154,4982.866,0.609,60.929,0.248,7.53,55.788,2956.648,108.12,873.84
Philippines,PHL,2018,549.699,140.785,270.539,1.286,0.152,5063.134,0.592,64.171,0.205,8.405,57.4,3097.433,109.47,929.25
Philippines,PHL,2019,566.121,143.526,272.291,1.295,0.146,5128.804,0.574,68.894,0.158,8.464,55.407,3240.958,110.8,986.12
Philippines,PHL,2020,513.753,132.232,260.807,1.18,0.148,4579.271,0.576,69.303,0.149,7.676,46.301,3373.191,112.08,892.26
Philippines,PHL,2021,545.51,141.174,269.456,1.248,0.15,4790.206,0.578,74.707,0.163,6.581,49.388,3514.365,113.1,943.14
Philippines,PHL,2022,570.994,144.898,275.263,1.271,0.143,4941.15,0.563,75.345,0.135,6.158,52.925,3659.262,113.96,1014.81
Philippines,PHL,2023,609.214,154.579,284.404,1.345,1.5232309496358925e-10,5191.982,6.003232132123255e-10,83.182,0.118,5.873,55.071,3813.841,114.89,1014.81
Poland,POL,1975,1220.269,374.78,561.109,11.034,1.192,35996.395,3.88,310.029,4.235,14.539,41.465,11397.059,33.96,314.49
Poland,POL,1976,1285.522,398.119,586.412,11.608,1.235,37555.727,3.988,327.184,4.235,16.243,45.415,11795.178,34.3,322.31
Poland,POL,1977,1340.415,417.955,607.116,12.07,1.273,38783.395,4.083,341.877,4.235,16.605,49.585,12213.132,34.63,328.31
Poland,POL,1978,1407.362,430.87,628.002,12.334,1.266,40359.457,4.136,351.839,4.235,16.393,52.659,12644.003,34.93,340.24
Poland,POL,1979,1428.253,441.309,639.741,12.52,1.322,40588.773,4.277,358.841,4.235,17.899,55.832,13085.311,35.25,333.92
Poland,POL,1980,1495.63,463.329,651.916,13.023,1.423,42105.004,4.595,380.898,4.235,17.858,56.25,13548.641,35.58,325.5
Poland,POL,1981,1348.473,408.997,575.117,11.392,1.327,37613.137,4.376,336.45,4.235,17.463,48.724,13957.637,35.9,308.18
Poland,POL,1982,1373.058,420.97,601.283,11.618,1.379,37941.688,4.497,349.736,4.235,17.708,46.397,14378.607,36.23,305.36
Poland,POL,1983,1379.374,421.024,600.671,11.512,1.314,37753.691,4.304,350.744,4.235,18.309,44.869,14799.631,36.57,320.51
Poland,POL,1984,1433.917,432.467,607.973,11.718,1.301,38884.234,4.314,366.148,4.235,18.763,40.307,15232.099,36.91,332.36
Poland,POL,1985,1466.442,444.508,617.078,11.949,1.324,39442.582,4.366,379.026,4.235,17.877,41.158,15676.606,37.2,335.85
Poland,POL,1986,1507.76,451.849,623.816,12.065,1.304,40274.805,4.351,383.064,4.235,19.492,42.568,16128.456,37.45,346.54
Poland,POL,1987,1556.635,463.733,632.87,12.312,1.356,41340.035,4.553,394.734,4.235,20.123,42.099,16592.188,37.67,341.89
Poland,POL,1988,1526.905,444.23,609.925,11.747,1.271,40381.41,4.37,377.561,4.235,19.892,39.695,17036.418,37.82,349.44
Poland,POL,1989,1469.523,422.175,576.867,11.128,1.227,38733.824,4.272,355.925,4.235,19.529,39.454,17458.594,37.94,344.01
Poland,POL,1990,1210.33,376.641,504.393,9.897,1.212,31797.016,3.896,302.284,4.235,18.722,40.209,17835.232,38.06,310.67
Poland,POL,1991,1184.164,373.623,494.226,9.793,1.283,31025.543,4.065,303.094,2.832,17.129,40.575,18208.855,38.15,291.29
Poland,POL,1992,1132.397,364.511,480.413,9.534,1.21,29603.373,3.759,293.86,2.83,16.611,41.309,18573.367,38.23,301.27
Poland,POL,1993,1131.848,365.175,478.291,9.536,1.158,29537.271,3.59,293.178,2.69,16.836,42.904,18938.543,38.29,315.27
Poland,POL,1994,1083.18,360.218,473.1,9.394,1.077,28225.85,3.239,283.683,1.725,18.124,45.655,19298.76,38.34,334.4
Poland,POL,1995,1108.723,362.615,470.828,9.452,1.005,28871.494,3.072,282.565,2.914,19.091,46.562,19661.375,38.36,360.93
Poland,POL,1996,1163.95,377.285,484.903,9.836,0.977,30310.082,3.013,293.186,2.498,19.81,50.808,20038.66,38.36,386.32
Poland,POL,1997,1152.541,367.236,476.194,9.576,0.885,30017.113,2.778,277.516,3.203,21.004,53.672,20405.895,38.35,414.94
Poland,POL,1998,1104.199,339.076,437.135,8.847,0.774,28770.186,2.521,251.777,2.709,20.625,52.61,20744.973,38.33,437.96
Poland,POL,1999,1082.722,329.266,421.428,8.6,0.712,28228.996,2.341,239.663,3.533,20.428,54.742,21074.238,38.29,462.54
Poland,POL,2000,1017.525,317.452,399.413,8.298,0.65,26426.166,2.084,228.827,3.383,21.839,52.567,21391.689,38.26,488.21
Poland,POL,2001,1010.456,313.501,386.806,8.197,0.628,26135.066,2.025,226.152,2.871,22.636,52.417,21705.191,38.25,499.09
Poland,POL,2002,999.579,306.123,372.164,8.008,0.595,25864.023,1.944,219.897,3.012,22.423,51.675,22011.314,38.23,514.09
Poland,POL,2003,1034.207,318.951,385.716,8.349,0.594,26777.979,1.925,226.406,3.565,24.834,54.949,22330.266,38.2,537.33
Poland,POL,2004,1041.219,323.796,382.709,8.484,0.568,26977.344,1.825,226.424,2.714,26.565,58.178,22654.061,38.17,570.43
Poland,POL,2005,1061.937,322.768,387.102,8.466,0.542,27528.49,1.782,222.638,3.387,27.404,59.787,22976.83,38.12,595.96
Poland,POL,2006,1110.359,336.577,392.849,8.841,0.527,28805.191,1.738,232.308,3.976,27.634,62.283,23313.408,38.07,638.71
Poland,POL,2007,1104.644,335.924,397.877,8.835,0.487,28675.766,1.6,227.707,3.611,27.914,65.201,23649.332,38.02,690.25
Poland,POL,2008,1124.428,329.566,386.961,8.674,0.454,29188.568,1.548,220.472,3.576,28.135,66.31,23978.896,38.0,726.32
Poland,POL,2009,1085.191,316.043,356.651,8.316,0.416,28146.361,1.427,209.074,2.872,27.274,67.101,24294.941,38.0,760.58
Poland,POL,2010,1157.25,334.222,388.651,8.773,0.42,29982.633,1.455,220.927,3.489,29.135,70.168,24629.162,38.1,795.62
Poland,POL,2011,1162.666,333.601,379.098,8.731,0.396,30104.609,1.379,218.379,4.022,29.325,69.794,24962.766,38.21,843.24
Poland,POL,2012,1127.927,325.956,371.665,8.522,0.381,29201.332,1.317,214.04,4.212,30.559,66.491,25288.721,38.25,856.27
Poland,POL,2013,1131.318,321.927,368.219,8.414,0.373,29303.178,1.31,214.314,4.802,30.808,61.851,25610.648,38.26,863.6
Poland,POL,2014,1089.354,309.596,350.966,8.091,0.345,28234.873,1.215,202.997,4.702,29.468,61.562,25920.244,38.27,896.74
Poland,POL,2015,1103.013,312.756,353.246,8.173,0.334,28610.195,1.178,201.647,4.747,30.634,65.002,26233.0,38.27,936.04
Poland,POL,2016,1150.245,323.555,368.233,8.456,0.336,29851.602,1.194,202.099,4.554,32.42,73.151,26556.555,38.26,963.69
Poland,POL,2017,1208.289,336.767,382.816,8.803,0.332,31357.4,1.193,203.504,4.663,34.13,82.714,26893.322,38.25,1013.22
Poland,POL,2018,1222.083,336.069,385.93,8.788,0.313,31724.717,1.138,198.673,4.835,34.284,85.785,27229.391,38.24,1073.46
Poland,POL,2019,1187.268,317.725,368.757,8.312,0.283,30843.25,1.059,177.753,4.344,35.491,87.577,27547.115,38.23,1121.23
Poland,POL,2020,1139.234,302.433,350.165,7.923,0.275,29645.658,1.037,164.196,4.225,36.765,84.482,27849.547,38.17,1098.58
Poland,POL,2021,1224.758,330.979,381.571,8.701,0.282,31971.576,1.043,184.114,4.283,39.734,89.92,28180.527,38.04,1173.81
Poland,POL,2022,1186.868,315.042,364.79,8.207,0.256,29778.053,0.964,172.222,4.056,34.305,91.223,28495.57,38.39,1231.02
Poland,POL,2023,1143.449,289.282,338.916,7.463,2.3499374502445127e-10,27871.273,9.288630566522071e-10,145.357,4.056,36.109,91.436,28784.852,38.76,1231.02
Qatar,QAT,1975,23.445,10.947,21.305,56.693,1.18,120199.273,2.526,0.0,6.21,4.239,0.418,111.535,0.19,9.28
